year,month,day,day_of_week,text,timestamp,sentiment
2023,6,3,5, rally the troops saluting face clapping hands ,2023-06-03T05:00:00Z,NEUTRAL
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 50 hediye wrapped gift bu tweeti be en retweetle telegram kanal na ye olun telegram ,2023-06-03T05:00:00Z,n/a
2023,6,3,5, bitrue lists amp admires cardano meme coin snek as it sees a 920 gain from atl ,2023-06-03T05:00:00Z,NEUTRAL
2023,6,3,5, partying face biop x airdrop ultimate trophy prize pool 1000 biop check mark button follow amp check mark button like rt amp ta ,2023-06-03T05:00:00Z,NEUTRAL
2023,6,3,5, democratizing digital art alchemy pay integrates mastercard for global nft purchases,2023-06-03T06:00:00Z,NEUTRAL
2023,6,3,5, sak n longlamay n k sa vade b y k d ya ayabilir 0 0220,2023-06-03T06:00:00Z,n/a
2023,6,3,5, grinders community come join us all are welcome nerd face raised fist if you are still here this far from the ath you have ,2023-06-03T06:00:00Z,NEUTRAL
2023,6,3,5, police car light eyfi airdrop is now live parachute a total of 10 000 eyfi will be distributed on a first come first serve basis must fol ,2023-06-03T06:00:00Z,NEUTRAL
2023,6,3,5, rally the troops saluting face clapping hands ,2023-06-03T06:00:00Z,NEUTRAL
2023,6,3,5, 1 ki iye 30 600 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zorunludu ,2023-06-03T06:00:00Z,n/a
2023,6,3,5, btc update even though i can see some altcoins make some nice gains from here doesn t seem ready just yet hopef ,2023-06-03T06:00:00Z,MIXED
2023,6,3,5, lop one bnb0x3e3 ,2023-06-03T06:00:00Z,MIXED
2023,6,3,5, fire 24 saat i erisinde 1 ansl ki iye fire 100 2 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ye olu ,2023-06-03T06:00:00Z,n/a
2023,6,3,5, 1 s k takip iye 50 1000 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zor ,2023-06-03T06:00:00Z,n/a
2023,6,3,5, 2 ki iye toplamda 1000 tl hediye wrapped gift be en rt red heart telegrama kat l check mark button telegram kat lmak ,2023-06-03T07:00:00Z,n/a
2023,6,3,5, wrapped gift 10 x flamelist wrapped gift rt like amp follow check mark button donewinners announced next week party popper ,2023-06-03T07:00:00Z,NEUTRAL
2023,6,3,5, g zel bir ekili le geldim bu aralar ekili e doyamad k eyes relieved face 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift ,2023-06-03T07:00:00Z,n/a
2023,6,3,5, w1 chart shows macd bearish crossover or histogram reaching zero the same condition happened in 2020 the star ,2023-06-03T07:00:00Z,NEUTRAL
2023,6,3,5, wrapped gift 10 x flamelist wrapped gift rt like amp follow check mark button donewinners announced next week party popper ,2023-06-03T07:00:00Z,NEUTRAL
2023,6,3,5, rocket want a chance to win 2000 in bitcoin face with open mouth then join this giveaway now star struck fire alarm clock deadline june 5th so hu ,2023-06-03T07:00:00Z,NEUTRAL
2023,6,3,5, g zel bir ekili le geldim bu aralar ekili e doyamad k eyes relieved face 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift ,2023-06-03T07:00:00Z,n/a
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ,2023-06-03T07:00:00Z,n/a
2023,6,3,5, wrapped gift 10 x flamelist wrapped gift rt like amp follow check mark button donewinners announced next week party popper ,2023-06-03T07:00:00Z,NEUTRAL
2023,6,3,5, 4 ki iye 100 2100 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zorunlu ,2023-06-03T07:00:00Z,n/a
2023,6,3,5, g zel bir ekili le geldim bu aralar ekili e doyamad k eyes relieved face 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift ,2023-06-03T08:00:00Z,n/a
2023,6,3,5, just made double bottom then we made a higher low fire rocket chart increasing get ready for some big waves water wave chart increasing ,2023-06-03T08:00:00Z,NEUTRAL
2023,6,3,5, frog introducing frog framed picture 5 555 comfy club frens by neutron and beanpapa globe with meridians ,2023-06-03T08:00:00Z,NEUTRAL
2023,6,3,5, g zel bir ekili le geldim bu aralar ekili e doyamad k eyes relieved face 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift ,2023-06-03T08:00:00Z,n/a
2023,6,3,5,cbdc not a priority for kenya backhand index pointing right follow me to get the latest crypto news t co 3joojftau3,2023-06-03T08:00:00Z,NEUTRAL
2023,6,3,5,g nayd n arkada lar d n voleyi g zel vurduk bildirimler a k olsun her an her ey olabilir trophy hourglass not done ng nlerdentrabzonspor n lda mur ,2023-06-03T08:00:00Z,n/a
2023,6,3,5,market update vipbtc and eth descending to historically low levels at 0 016 and 0 019 respectively round pushpin telegram backhand index pointing down etc crypto ,2023-06-03T08:00:00Z,NEUTRAL
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 50 1 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ye o ,2023-06-03T08:00:00Z,n/a
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ,2023-06-03T08:00:00Z,n/a
2023,6,3,5, 1 ki iye 30 600 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zorunludu ,2023-06-03T08:00:00Z,n/a
2023,6,3,5, floki now usable on shib btc eth can be used to buy via 1 billion ,2023-06-03T09:00:00Z,NEUTRAL
2023,6,3,5, 1 ki iye 30 600 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zorunludu ,2023-06-03T09:00:00Z,n/a
2023,6,3,5, 2 ki iye toplamda 1000 tl hediye wrapped gift be en rt red heart telegrama kat l check mark button telegram kat lmak ,2023-06-03T09:00:00Z,n/a
2023,6,3,5, muppet show if that isn t to insensitive to the actual muppet cast ,2023-06-03T09:00:00Z,MIXED
2023,6,3,5, btcusdt 5m 20 50 ema cross down btc ,2023-06-03T09:00:00Z,NEUTRAL
2023,6,3,5, 1 ki iye 30 600 hediye wrapped gift be en telegrama kat l check mark button telegram kat lmak zorunludur ,2023-06-03T09:00:00Z,n/a
2023,6,3,5, house summer 2023 u coming 1 ,2023-06-03T09:00:00Z,NEUTRAL
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 50 1 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ye o ,2023-06-03T09:00:00Z,n/a
2023,6,3,5, btcusdt 15m upper bollinger band break btc ,2023-06-03T09:00:00Z,NEUTRAL
2023,6,3,5, fire 24 saat i erisinde 1 ansl ki iye fire 100 2 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ye olu ,2023-06-03T10:00:00Z,n/a
2023,6,3,5, 2nd june we had the unemployment data came in 3 7 higher than estimate 3 5 nasdaq sp500 dow and rallied on this ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, g zel bir ekili le geldim bu aralar ekili e doyamad k eyes relieved face 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift ,2023-06-03T10:00:00Z,n/a
2023,6,3,5,as avalanche avax reaches a significant milestone digitoads toads presale gains more confidence from investors backhand index pointing right follow me to get the latest crypto news ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, hi we added ont on the and network to multi asset non custodial by ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5,nhlice hockeylaval rocket 2 34beatmanitoba moosehollywoodbets ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, do you know that create trading value through multihop aggregation and same block arbitrage of indirect p ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, hi we added coti on the and network to multi asset non custodial by do ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, 24 saat i erisinde 1 ansl ki iye 100 2 000 hediye wrapped gift bu tweeti be en retweetle telegram grubuna ,2023-06-03T10:00:00Z,n/a
2023,6,3,5, 1 3 thread books what exactly is halving crossed swords right arrow curving down small blue diamond halving event reward for mining new blocks is halved small blue diamond miners receiv ,2023-06-03T10:00:00Z,NEUTRAL
2023,6,3,5, selamlar herkese arkada lar heart hands sepetimiz devam ralliye kadar soranlar var 9 alt nday z 0 03380 maliyet hedeflerim ,2023-06-03T11:00:00Z,n/a
2023,6,3,5, bitcoin price rising to 29090 btc ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, our twitter has reached the milestone of 5k followers to celebrate we will be raffling off 20 wl and 3 ogs to partici ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, regarding and looks like a solid war bw bulls amp the bears bears will look to bring down to 25k ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, selamlar herkese arkada lar heart hands sepetimiz devam ralliye kadar soranlar var 9 alt nday z 0 03380 maliyet hedeflerim ,2023-06-03T11:00:00Z,n/a
2023,6,3,5, 1 3 thread books what exactly is halving crossed swords right arrow curving down small blue diamond halving event reward for mining new blocks is halved small blue diamond miners receiv ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, bullish bitbull ox ox 200 loading alarm clock those wo missed bitcoin in 2010 don t miss bitbull in 2023 1st place medal 1st place medal invest in future bullseye ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, bitcoin price predictionprice rise right arrow curving up in 60 min buy 0 184 btc for 27 156 2 apiece on binancetarget price 27 69 ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, best crypto you need high voltage high voltage fill your wallet with bitbull tokens ox ox ,2023-06-03T11:00:00Z,NEUTRAL
2023,6,3,5, selamlar herkese arkada lar heart hands sepetimiz devam ralliye kadar soranlar var 9 alt nday z 0 03380 maliyet hedeflerim ,2023-06-03T11:00:00Z,n/a
2023,6,3,5, ready for the new wave in fire is here dog face built on the robust ethereum network we re ready to make ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,i just claimed my sea airdrop for free guys go get yours bob ben psyop btc sea opensea eth orange loyal bitcoin crypto uniswap doge ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,don t miss this one like you missed loyal psyop sea bob eth ben orange loyal opensea btc bitcoin crypto uniswap doge ,2023-06-03T12:00:00Z,MIXED
2023,6,3,5,claimed 2 eth worth not selling until 1m like i did with loyal orange psyop btc opensea ben loyal sea eth bob crypto bitcoin uniswap doge ,2023-06-03T12:00:00Z,NEGATIVE
2023,6,3,5,with this and loyal i should be retired by year s end sea opensea psyop ben bob eth orange btc loyal uniswap doge crypto bitcoin ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,at this rate i ll be retired next month sea orange psyop btc loyal bob eth opensea ben crypto doge bitcoin uniswap ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,noobs are buying my bags but i ve already moved onto sea eth sea loyal bob ben psyop orange opensea btc crypto doge bitcoin uniswap ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,thank you so much for the free sea tonight you guys will get listed on exchange psyop opensea bob ben orange eth btc sea loyal doge bitcoin uniswap crypto ,2023-06-03T12:00:00Z,POSITIVE
2023,6,3,5,putting 25 000 dollars into zk sea this one will run hard sea orange ben btc bob psyop opensea eth loyal uniswap doge bitcoin crypto ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5,noobs are buying my loyal bags i m already onto sea psyop eth btc orange bob sea loyal opensea ben crypto doge bitcoin uniswap ,2023-06-03T12:00:00Z,NEUTRAL
2023,6,3,5, loyal will flip marketcap today loyal opensea orange eth ben ben psyop btc bob loyal orange bitcoin crypto doge uniswap ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,putting 25 000 dollars into ih loyal this one will run hard ben orange opensea ben eth loyal btc psyop loyal bob orange uniswap doge crypto bitcoin ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,thank you i just got my sea airdrop lets goooo btc opensea ben eth bob sea psyop loyal orange bitcoin crypto doge uniswap ,2023-06-03T13:00:00Z,POSITIVE
2023,6,3,5,thank you loyal for the airdrop i got mine loyal bob btc orange opensea loyal eth orange ben psyop ben bitcoin uniswap crypto doge ,2023-06-03T13:00:00Z,POSITIVE
2023,6,3,5,with this and loyal i should be retired by year s end eth ben loyal sea btc orange psyop bob opensea bitcoin crypto uniswap doge ,2023-06-03T13:00:00Z,POSITIVE
2023,6,3,5,i missed pepe but im not missing ths one sea lets goooo sea loyal opensea psyop eth bob ben orange btc crypto doge bitcoin uniswap ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,i just been airdrop sea as we speak this one will do 1200x firsy day calling it now bob btc orange sea eth opensea loyal psyop ben crypto doge bitcoin uniswap ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,miladys on top first then now sea just claimed sea psyop bob btc loyal opensea orange eth ben crypto doge bitcoin uniswap ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,god is great i just got my loyal token airdrop listing tonight they said bob psyop orange btc loyal eth orange opensea loyal ben ben crypto doge uniswap bitcoin ,2023-06-03T13:00:00Z,MIXED
2023,6,3,5,moving my loyal profits into this for the next wave loyal eth btc bob sea psyop ben orange opensea crypto doge uniswap bitcoin ,2023-06-03T13:00:00Z,NEUTRAL
2023,6,3,5,i hold 633 eths in my wallet and sea will make me a million on god opensea orange eth psyop ben btc loyal sea bob crypto doge uniswap bitcoin ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5, megaphone loyal token is live claim your tokens now globe with meridians ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5,moving my loyal profits into this for the next wave loyal bob btc opensea sea ben psyop orange eth crypto doge uniswap bitcoin ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5,moving my loyal profits into this for the next wave ben btc loyal ben opensea loyal bob orange orange eth psyop bitcoin crypto uniswap doge ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5,don t miss this one like you missed loyal opensea eth ben ben loyal orange orange psyop loyal bob btc uniswap doge crypto bitcoin ,2023-06-03T14:00:00Z,MIXED
2023,6,3,5,last time i saw a good memecoin was pepe but loyal is going go crazy tonight ben psyop loyal orange eth ben loyal orange opensea btc bob bitcoin uniswap crypto doge ,2023-06-03T14:00:00Z,MIXED
2023,6,3,5, 1000 nice opensea eth bob ben btc psyop sea orange loyal crypto bitcoin uniswap doge ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5,god is great i just got my loyal token airdrop listing tonight they said btc loyal psyop ben opensea orange ben eth bob orange loyal bitcoin uniswap crypto doge ,2023-06-03T14:00:00Z,MIXED
2023,6,3,5,i just been airdropped sea they will get listed tonight wow psyop ben loyal sea bob eth opensea orange btc crypto doge bitcoin uniswap ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5, megaphone loyal token is live claim your tokens now globe with meridians ,2023-06-03T14:00:00Z,NEUTRAL
2023,6,3,5, gm all my loving followers red heart 50 in ends in 10 hrs turn on notifications retweet and like this post do ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5, loyal is going be a monster of a meme coin already 10k comments wow orange btc orange psyop opensea loyal bob eth ben ben loyal crypto bitcoin doge uniswap ,2023-06-03T15:00:00Z,MIXED
2023,6,3,5,generational wealth incoming first now loyal at this rate i ll be retired by this week orange psyop loyal eth orange opensea bob btc ben loyal ben crypto doge bitcoin uniswap ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5,i hold 633 eths in my wallet and loyal will make me a million on god bob ben orange loyal opensea loyal psyop btc ben eth orange crypto bitcoin doge uniswap ,2023-06-03T15:00:00Z,POSITIVE
2023,6,3,5,thank you for the airdrop on loyal this one will do 100x on launch bob btc psyop opensea loyal ben orange orange loyal eth ben crypto doge uniswap bitcoin ,2023-06-03T15:00:00Z,POSITIVE
2023,6,3,5,thank you so much for the free loyal tonight you guys will get listed on exchange orange ben psyop loyal loyal opensea eth bob orange btc ben crypto doge bitcoin uniswap ,2023-06-03T15:00:00Z,POSITIVE
2023,6,3,5,generational wealth incoming first now sea at this rate i ll be retired next month bob loyal eth sea orange opensea btc psyop ben uniswap doge bitcoin crypto ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5,generational wealth incoming orange loyal ben btc ben eth loyal orange opensea bob psyop uniswap doge crypto bitcoin ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5,gary s probably so mad rn idc bagging another 100x orange opensea ben btc bob loyal eth orange psyop loyal ben bitcoin crypto doge uniswap ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5,miladys on top with now loyal just claimed btc ben loyal orange bob ben psyop eth loyal opensea orange crypto doge uniswap bitcoin ,2023-06-03T15:00:00Z,NEUTRAL
2023,6,3,5,miladys on top first then now loyal just claimed bob orange psyop eth opensea ben loyal loyal ben btc orange doge bitcoin uniswap crypto ,2023-06-03T16:00:00Z,NEUTRAL
2023,6,3,5,first memecoin i see with golden badge this one will run 1000x opensea orange ben orange btc loyal psyop eth loyal bob ben uniswap doge bitcoin crypto ,2023-06-03T16:00:00Z,NEUTRAL
2023,6,3,5, loyal will flip marketcap todayih ben psyop ben btc loyal loyal orange orange bob opensea eth crypto bitcoin doge uniswap ,2023-06-03T16:00:00Z,NEUTRAL
2023,6,3,5,thank you sea for the airdrop i got mine eth sea btc loyal opensea orange psyop ben bob doge bitcoin uniswap crypto ,2023-06-03T16:00:00Z,POSITIVE
2023,6,3,5, lmao i just claimed 670 worth of loyal tokens on their airdrop link is their official url double exclamation mark ,2023-06-03T16:00:00Z,NEGATIVE
2023,6,3,5,i just been airdrop loyal as we speak this one will do 1200x firsy day calling it now btc bob psyop orange ben orange loyal ben loyal opensea eth crypto doge bitcoin uniswap ,2023-06-03T16:00:00Z,NEUTRAL
2023,6,3,5,i just claimed my loyal airdrop for free guys go get yours eth loyal opensea orange bob ben loyal orange ben psyop btc bitcoin crypto uniswap doge ,2023-06-03T16:00:00Z,NEUTRAL
